RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,SpecCodeType,SpecCode,SpecVal,Sex,TotalNo,CatIdentifier,NoMeas,SubFactor,SubWgt,CatCatchWgt,LngtCode,LngtClass,HLNoAtLngt,DevStage,LenMeasType,ValidAphiaID,ScientificName_WoRMS,DateofCalculation
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05066,66,2005,W,127066,1,-9,38.00,1,19,1.0000,-9,9159,.,260,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05066,66,2005,W,127066,1,-9,38.00,1,19,1.0000,-9,9159,.,280,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05066,66,2005,W,127066,1,-9,38.00,1,19,1.0000,-9,9159,.,300,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05067,67,2005,W,127066,1,-9,48.00,1,24,1.0000,-9,10560,.,80,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05067,67,2005,W,127066,1,-9,48.00,1,24,1.0000,-9,10560,.,210,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05067,67,2005,W,127066,1,-9,48.00,1,24,1.0000,-9,10560,.,220,16.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05067,67,2005,W,127066,1,-9,48.00,1,24,1.0000,-9,10560,.,230,14.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05067,67,2005,W,127066,1,-9,48.00,1,24,1.0000,-9,10560,.,240,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05067,67,2005,W,127066,1,-9,48.00,1,24,1.0000,-9,10560,.,250,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05068,68,2005,W,127066,1,-9,36.00,1,18,1.0000,-9,8720,.,80,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05068,68,2005,W,127066,1,-9,36.00,1,18,1.0000,-9,8720,.,170,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05068,68,2005,W,127066,1,-9,36.00,1,18,1.0000,-9,8720,.,180,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05068,68,2005,W,127066,1,-9,36.00,1,18,1.0000,-9,8720,.,190,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05064,64,2005,W,127066,1,-9,24.00,1,8,1.0000,-9,3669,.,100,3.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05064,64,2005,W,127066,1,-9,24.00,1,8,1.0000,-9,3669,.,160,3.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05064,64,2005,W,127066,1,-9,24.00,1,8,1.0000,-9,3669,.,180,3.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05064,64,2005,W,127066,1,-9,24.00,1,8,1.0000,-9,3669,.,230,15.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05074,74,2005,W,127066,1,-9,86.00,1,43,1.0000,-9,1200,.,70,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05074,74,2005,W,127066,1,-9,86.00,1,43,1.0000,-9,1200,.,80,26.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05074,74,2005,W,127066,1,-9,86.00,1,43,1.0000,-9,1200,.,90,32.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05074,74,2005,W,127066,1,-9,86.00,1,43,1.0000,-9,1200,.,100,14.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05074,74,2005,W,127066,1,-9,86.00,1,43,1.0000,-9,1200,.,110,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05076,76,2005,W,127066,1,-9,516.49,1,92,1.0000,-9,6400,.,70,50.53,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05076,76,2005,W,127066,1,-9,516.49,1,92,1.0000,-9,6400,.,80,89.82,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05076,76,2005,W,127066,1,-9,516.49,1,92,1.0000,-9,6400,.,90,196.49,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05076,76,2005,W,127066,1,-9,516.49,1,92,1.0000,-9,6400,.,100,145.96,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05076,76,2005,W,127066,1,-9,516.49,1,92,1.0000,-9,6400,.,110,16.84,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05076,76,2005,W,127066,1,-9,516.49,1,92,1.0000,-9,6400,.,120,5.61,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05076,76,2005,W,127066,1,-9,516.49,1,92,1.0000,-9,6400,.,160,5.61,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05076,76,2005,W,127066,1,-9,516.49,1,92,1.0000,-9,6400,.,180,5.61,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05084,84,2005,W,127066,1,-9,68.00,1,34,1.0000,-9,3131,.,80,18.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05084,84,2005,W,127066,1,-9,68.00,1,34,1.0000,-9,3131,.,90,16.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05084,84,2005,W,127066,1,-9,68.00,1,34,1.0000,-9,3131,.,100,14.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05084,84,2005,W,127066,1,-9,68.00,1,34,1.0000,-9,3131,.,110,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05084,84,2005,W,127066,1,-9,68.00,1,34,1.0000,-9,3131,.,160,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05084,84,2005,W,127066,1,-9,68.00,1,34,1.0000,-9,3131,.,170,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05084,84,2005,W,127066,1,-9,68.00,1,34,1.0000,-9,3131,.,180,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05084,84,2005,W,127066,1,-9,68.00,1,34,1.0000,-9,3131,.,190,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05084,84,2005,W,127066,1,-9,68.00,1,34,1.0000,-9,3131,.,200,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05084,84,2005,W,127066,1,-9,68.00,1,34,1.0000,-9,3131,.,220,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05084,84,2005,W,127066,1,-9,68.00,1,34,1.0000,-9,3131,.,230,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05091,91,2005,W,127066,1,-9,8.00,1,4,1.0000,-9,71,.,60,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05091,91,2005,W,127066,1,-9,8.00,1,4,1.0000,-9,71,.,90,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05091,91,2005,W,127066,1,-9,8.00,1,4,1.0000,-9,71,.,110,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05087,87,2005,W,127066,1,-9,573.83,1,142,1.0000,-9,32580,.,80,9.83,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05087,87,2005,W,127066,1,-9,573.83,1,142,1.0000,-9,32580,.,90,98.33,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05087,87,2005,W,127066,1,-9,573.83,1,142,1.0000,-9,32580,.,100,196.67,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05087,87,2005,W,127066,1,-9,573.83,1,142,1.0000,-9,32580,.,110,49.17,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05087,87,2005,W,127066,1,-9,573.83,1,142,1.0000,-9,32580,.,120,9.83,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05087,87,2005,W,127066,1,-9,573.83,1,142,1.0000,-9,32580,.,160,16.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05087,87,2005,W,127066,1,-9,573.83,1,142,1.0000,-9,32580,.,230,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05087,87,2005,W,127066,1,-9,573.83,1,142,1.0000,-9,32580,.,240,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05087,87,2005,W,127066,1,-9,573.83,1,142,1.0000,-9,32580,.,170,48.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05087,87,2005,W,127066,1,-9,573.83,1,142,1.0000,-9,32580,.,180,56.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05087,87,2005,W,127066,1,-9,573.83,1,142,1.0000,-9,32580,.,190,42.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05087,87,2005,W,127066,1,-9,573.83,1,142,1.0000,-9,32580,.,200,26.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05087,87,2005,W,127066,1,-9,573.83,1,142,1.0000,-9,32580,.,210,10.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05087,87,2005,W,127066,1,-9,573.83,1,142,1.0000,-9,32580,.,220,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05098,98,2005,W,127066,1,-9,50.00,1,25,1.0000,-9,1259,.,220,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05099,99,2005,W,127066,1,-9,392.77,1,75,1.0000,-9,7060,.,60,17.20,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05099,99,2005,W,127066,1,-9,392.77,1,75,1.0000,-9,7060,.,70,45.88,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05099,99,2005,W,127066,1,-9,392.77,1,75,1.0000,-9,7060,.,80,114.70,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05099,99,2005,W,127066,1,-9,392.77,1,75,1.0000,-9,7060,.,90,120.43,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05099,99,2005,W,127066,1,-9,392.77,1,75,1.0000,-9,7060,.,100,68.82,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05099,99,2005,W,127066,1,-9,392.77,1,75,1.0000,-9,7060,.,120,5.73,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05099,99,2005,W,127066,1,-9,392.77,1,75,1.0000,-9,7060,.,160,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05099,99,2005,W,127066,1,-9,392.77,1,75,1.0000,-9,7060,.,170,10.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05099,99,2005,W,127066,1,-9,392.77,1,75,1.0000,-9,7060,.,180,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05099,99,2005,W,127066,1,-9,392.77,1,75,1.0000,-9,7060,.,230,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05046,46,2005,W,127066,1,-9,28.00,1,7,1.0000,-9,1279,.,70,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05046,46,2005,W,127066,1,-9,28.00,1,7,1.0000,-9,1279,.,80,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05046,46,2005,W,127066,1,-9,28.00,1,7,1.0000,-9,1279,.,90,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05046,46,2005,W,127066,1,-9,28.00,1,7,1.0000,-9,1279,.,250,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05047,47,2005,W,127066,1,-9,1280.86,1,155,1.0000,-9,17279,.,40,11.16,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05108,108,2005,W,127066,1,-9,8.00,1,4,1.0000,-9,2299,.,150,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05108,108,2005,W,127066,1,-9,8.00,1,4,1.0000,-9,2299,.,270,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05108,108,2005,W,127066,1,-9,8.00,1,4,1.0000,-9,2299,.,290,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05037,37,2005,W,127066,1,-9,102.86,1,36,1.0000,-9,37085,.,240,8.57,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05037,37,2005,W,127066,1,-9,102.86,1,36,1.0000,-9,37085,.,340,5.71,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05037,37,2005,W,127066,1,-9,102.86,1,36,1.0000,-9,37085,.,370,5.71,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05037,37,2005,W,127066,1,-9,102.86,1,36,1.0000,-9,37085,.,390,2.86,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05037,37,2005,W,127066,1,-9,102.86,1,36,1.0000,-9,37085,.,440,2.86,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05037,37,2005,W,127066,1,-9,102.86,1,36,1.0000,-9,37085,.,250,8.57,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05037,37,2005,W,127066,1,-9,102.86,1,36,1.0000,-9,37085,.,260,5.71,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05037,37,2005,W,127066,1,-9,102.86,1,36,1.0000,-9,37085,.,270,5.71,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05037,37,2005,W,127066,1,-9,102.86,1,36,1.0000,-9,37085,.,300,8.57,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05037,37,2005,W,127066,1,-9,102.86,1,36,1.0000,-9,37085,.,310,2.86,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05037,37,2005,W,127066,1,-9,102.86,1,36,1.0000,-9,37085,.,330,2.86,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05053,53,2005,W,127066,1,-9,40.00,1,20,1.0000,-9,1580,.,60,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05053,53,2005,W,127066,1,-9,40.00,1,20,1.0000,-9,1580,.,70,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05053,53,2005,W,127066,1,-9,40.00,1,20,1.0000,-9,1580,.,80,14.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05053,53,2005,W,127066,1,-9,40.00,1,20,1.0000,-9,1580,.,90,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05053,53,2005,W,127066,1,-9,40.00,1,20,1.0000,-9,1580,.,100,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05053,53,2005,W,127066,1,-9,40.00,1,20,1.0000,-9,1580,.,240,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05053,53,2005,W,127066,1,-9,40.00,1,20,1.0000,-9,1580,.,260,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05054,54,2005,W,127066,1,-9,8.00,1,4,1.0000,-9,405,.,90,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05054,54,2005,W,127066,1,-9,8.00,1,4,1.0000,-9,405,.,150,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05054,54,2005,W,127066,1,-9,8.00,1,4,1.0000,-9,405,.,180,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05061,61,2005,W,127066,1,-9,104.00,1,52,1.0000,-9,20619,.,70,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05061,61,2005,W,127066,1,-9,104.00,1,52,1.0000,-9,20619,.,80,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05061,61,2005,W,127066,1,-9,104.00,1,52,1.0000,-9,20619,.,90,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05061,61,2005,W,127066,1,-9,104.00,1,52,1.0000,-9,20619,.,100,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05061,61,2005,W,127066,1,-9,104.00,1,52,1.0000,-9,20619,.,150,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05061,61,2005,W,127066,1,-9,104.00,1,52,1.0000,-9,20619,.,160,10.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05061,61,2005,W,127066,1,-9,104.00,1,52,1.0000,-9,20619,.,250,10.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05061,61,2005,W,127066,1,-9,104.00,1,52,1.0000,-9,20619,.,260,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05061,61,2005,W,127066,1,-9,104.00,1,52,1.0000,-9,20619,.,270,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05061,61,2005,W,127066,1,-9,104.00,1,52,1.0000,-9,20619,.,290,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05061,61,2005,W,127066,1,-9,104.00,1,52,1.0000,-9,20619,.,300,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05061,61,2005,W,127066,1,-9,104.00,1,52,1.0000,-9,20619,.,170,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05061,61,2005,W,127066,1,-9,104.00,1,52,1.0000,-9,20619,.,200,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05061,61,2005,W,127066,1,-9,104.00,1,52,1.0000,-9,20619,.,210,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05061,61,2005,W,127066,1,-9,104.00,1,52,1.0000,-9,20619,.,220,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05061,61,2005,W,127066,1,-9,104.00,1,52,1.0000,-9,20619,.,230,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05061,61,2005,W,127066,1,-9,104.00,1,52,1.0000,-9,20619,.,240,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05079,79,2005,W,127066,1,-9,289.21,1,84,1.0000,-9,10559,.,80,48.14,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05079,79,2005,W,127066,1,-9,289.21,1,84,1.0000,-9,10559,.,90,54.52,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05079,79,2005,W,127066,1,-9,289.21,1,84,1.0000,-9,10559,.,100,74.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05079,79,2005,W,127066,1,-9,289.21,1,84,1.0000,-9,10559,.,110,48.14,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05079,79,2005,W,127066,1,-9,289.21,1,84,1.0000,-9,10559,.,150,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05079,79,2005,W,127066,1,-9,289.21,1,84,1.0000,-9,10559,.,160,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05079,79,2005,W,127066,1,-9,289.21,1,84,1.0000,-9,10559,.,170,14.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05079,79,2005,W,127066,1,-9,289.21,1,84,1.0000,-9,10559,.,180,28.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05079,79,2005,W,127066,1,-9,289.21,1,84,1.0000,-9,10559,.,190,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05079,79,2005,W,127066,1,-9,289.21,1,84,1.0000,-9,10559,.,200,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05079,79,2005,W,127066,1,-9,289.21,1,84,1.0000,-9,10559,.,210,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05085,85,2005,W,127066,1,-9,42.00,1,21,1.0000,-9,433,.,60,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05085,85,2005,W,127066,1,-9,42.00,1,21,1.0000,-9,433,.,70,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05085,85,2005,W,127066,1,-9,42.00,1,21,1.0000,-9,433,.,80,10.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05085,85,2005,W,127066,1,-9,42.00,1,21,1.0000,-9,433,.,90,16.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05085,85,2005,W,127066,1,-9,42.00,1,21,1.0000,-9,433,.,100,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05044,44,2005,W,127066,1,-9,2.00,1,1,1.0000,-9,43,.,70,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05045,45,2005,W,127066,1,-9,10.00,1,5,1.0000,-9,2000,.,170,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C05045,45,2005,W,127066,1,-9,10.00,1,5,1.0000,-9,2000,.,230,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
